,store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
19251,420,广州,线上,Female,40-44,Weekday,T恤,1,149.0,1,1,49
19252,437,重庆,线下,Female,35-39,Weekday,牛仔裤,1,39.0,1,1,69
19253,135,上海,线下,Female,25-29,Weekday,T恤,1,158.0,1,2,49
19254,19,南京,线下,Male,20-24,Weekend,运动,2,68.0,2,2,49
19255,146,杭州,线下,Female,40-44,Weekday,配件,1,299.0,1,1,29
19256,648,西安,线下,Female,>=60,Weekend,短裤,1,40.0,1,1,19
19257,245,杭州,线下,Male,45-49,Weekend,毛衣,1,199.0,1,1,99
19258,360,成都,线下,Female,<20,Weekend,袜子,3,152.0,3,6,9
19259,658,深圳,线下,Male,30-34,Weekend,T恤,1,99.0,1,1,49
19260,255,杭州,线下,Female,30-34,Weekday,当季新品,3,768.0,4,4,59
19261,669,重庆,线下,Female,<20,Weekday,当季新品,1,79.0,1,1,59
19262,231,广州,线下,Female,35-39,Weekend,裙子,2,248.0,2,2,59
19263,50,武汉,线上,Male,35-39,Weekend,短裤,2,79.0,2,2,19
19264,335,上海,线下,Female,25-29,Weekday,T恤,1,158.0,1,2,49
19265,479,深圳,线下,Male,>=60,Weekday,毛衣,1,199.0,1,1,99
19266,20,深圳,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
19267,255,杭州,线下,Male,>=60,Weekend,袜子,1,27.0,1,1,9
19268,758,杭州,线下,Male,20-24,Weekend,袜子,1,26.0,1,1,9
19269,375,广州,线上,Male,30-34,Weekend,牛仔裤,1,59.0,1,1,69
19270,208,重庆,线下,Female,30-34,Weekend,T恤,2,158.0,2,2,49
19271,737,深圳,线下,Female,20-24,Weekend,裙子,1,199.0,1,1,59
19272,575,杭州,线下,Male,20-24,Weekday,当季新品,1,199.0,1,1,59
19273,442,西安,线下,Female,40-44,Weekend,T恤,2,116.0,2,2,49
19274,437,重庆,线下,Male,45-49,Weekday,当季新品,1,79.0,1,1,59
19275,91,武汉,线上,Female,40-44,Weekday,T恤,1,99.0,1,1,49
19276,669,重庆,线下,Male,30-34,Weekday,T恤,1,79.0,1,1,49
19277,437,重庆,线下,Female,30-34,Weekend,牛仔裤,1,99.0,1,1,69
19278,245,杭州,线下,Female,35-39,Weekend,当季新品,1,158.0,1,2,59
19279,323,武汉,线下,Male,35-39,Weekday,T恤,1,39.0,1,1,49
19280,737,深圳,线下,Female,35-39,Weekday,T恤,3,396.0,3,4,49
19281,312,杭州,线下,Female,20-24,Weekend,短裤,1,40.0,1,1,19
19282,168,武汉,线下,Female,20-24,Weekend,T恤,1,99.0,1,1,49
19283,19,南京,线下,Male,25-29,Weekday,T恤,3,237.0,3,3,49
19284,168,武汉,线下,Female,20-24,Weekday,短裤,1,38.0,1,1,19
19285,245,杭州,线下,Female,20-24,Weekend,牛仔裤,1,39.0,1,1,69
19286,52,武汉,线上,Male,25-29,Weekend,配件,7,1443.0,7,7,29
19287,137,西安,线上,Female,20-24,Weekend,T恤,1,79.0,1,1,49
19288,229,深圳,线下,Female,30-34,Weekday,T恤,1,79.0,1,1,49
19289,802,西安,线下,Female,35-39,Weekday,T恤,1,99.0,1,1,49
19290,437,重庆,线下,Male,>=60,Weekend,配件,5,395.0,5,5,29
19291,21,北京,线下,Male,40-44,Weekday,当季新品,1,77.0,1,1,59
19292,575,杭州,线下,Female,35-39,Weekend,T恤,1,249.0,1,1,49
19293,135,上海,线下,Female,50-54,Weekday,配件,2,118.0,2,2,29
19294,369,广州,线下,Male,35-39,Weekday,牛仔裤,1,39.0,1,1,69
19295,28,武汉,线上,Male,30-34,Weekend,T恤,1,99.0,1,1,49
19296,208,重庆,线下,Male,35-39,Weekend,牛仔裤,1,199.0,1,1,69
19297,336,西安,线下,Male,>=60,Weekend,毛衣,1,199.0,1,1,99
19298,648,西安,线下,Female,25-29,Weekend,袜子,1,79.0,1,1,9
19299,182,广州,线上,Female,20-24,Weekday,T恤,1,39.0,1,1,49
19300,70,深圳,线下,Female,30-34,Weekday,牛仔裤,1,59.0,1,1,69
19301,280,深圳,线下,Male,35-39,Weekday,T恤,1,99.0,1,1,49
19302,616,成都,线下,Male,45-49,Weekday,当季新品,1,59.0,1,1,59
19303,98,成都,线下,Male,35-39,Weekday,T恤,1,198.0,1,2,49
19304,336,西安,线下,Male,20-24,Weekday,T恤,1,41.32,1,1,49
19305,738,深圳,线下,Female,35-39,Weekend,袜子,1,39.0,1,1,9
19306,369,广州,线下,Male,30-34,Weekend,T恤,1,99.0,1,1,49
19307,605,成都,线下,Female,35-39,Weekday,袜子,1,78.0,1,1,9
19308,605,成都,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
19309,420,广州,线上,Male,20-24,Weekday,T恤,1,158.0,1,2,49
19310,148,深圳,线下,Female,40-44,Weekday,袜子,1,19.0,1,1,9
19311,21,北京,线下,Female,35-39,Weekend,T恤,2,198.0,2,2,49
19312,575,杭州,线下,Male,35-39,Weekday,T恤,1,99.0,1,1,49
19313,437,重庆,线下,Female,30-34,Weekend,短裤,2,118.0,2,2,19
19314,50,武汉,线上,Male,>=60,Weekday,T恤,1,99.0,1,1,49
19315,46,武汉,线下,Male,25-29,Weekend,袜子,1,26.0,1,1,9
19316,68,重庆,线上,Female,30-34,Weekday,牛仔裤,4,643.0,4,4,69
19317,245,杭州,线下,Female,35-39,Weekday,袜子,1,19.0,1,1,9
19318,248,杭州,线下,Male,30-34,Weekday,T恤,5,594.0,5,6,49
19319,98,成都,线下,Female,35-39,Weekday,当季新品,3,286.72,3,3,59
19320,738,深圳,线下,Female,30-34,Weekday,袜子,2,184.0,2,7,9
19321,229,深圳,线下,Female,20-24,Weekend,配件,1,149.0,1,1,29
19322,207,上海,线上,Male,<20,Weekday,T恤,1,79.0,1,1,49
19323,336,西安,线下,Male,20-24,Weekday,T恤,1,99.0,1,1,49
19324,148,深圳,线下,Male,25-29,Weekend,配件,1,79.0,1,1,29
19325,669,重庆,线下,Female,30-34,Weekend,配件,1,79.0,1,1,29
19326,737,深圳,线下,Female,40-44,Weekday,牛仔裤,1,59.0,1,1,69
19327,135,上海,线下,Female,35-39,Weekday,当季新品,4,440.0,6,8,59
19328,480,重庆,线下,Female,30-34,Weekend,牛仔裤,1,59.0,1,1,69
19329,231,广州,线下,Female,40-44,Weekday,T恤,1,78.0,1,2,49
19330,649,杭州,线下,Male,>=60,Weekday,T恤,1,99.0,1,1,49
19331,46,武汉,线下,Male,20-24,Weekday,袜子,2,46.0,2,2,9
19332,146,杭州,线下,Female,50-54,Weekend,牛仔裤,1,99.0,1,1,69
19333,796,深圳,线下,Female,35-39,Weekday,短裤,1,65.0,1,2,19
19334,208,重庆,线下,Female,30-34,Weekday,T恤,1,92.0,1,1,49
19335,98,成都,线下,Male,>=60,Weekday,牛仔裤,1,59.0,1,1,69
19336,437,重庆,线下,Female,25-29,Weekend,T恤,1,157.0,2,2,49
19337,335,上海,线下,Female,25-29,Weekend,当季新品,1,199.0,1,1,59
19338,496,上海,线下,Female,30-34,Weekend,配件,1,79.0,1,1,29
19339,520,杭州,线下,Female,20-24,Weekday,T恤,2,118.0,2,2,49
19340,796,深圳,线下,Male,35-39,Weekday,T恤,1,99.0,1,1,49
19341,325,上海,线下,Female,30-34,Weekend,T恤,2,197.0,2,3,49
19342,758,杭州,线下,Female,25-29,Weekday,袜子,1,78.0,1,2,9
19343,611,深圳,线下,Female,20-24,Weekend,T恤,1,79.0,1,1,49
19344,229,深圳,线下,Female,50-54,Weekday,短裤,1,39.0,1,1,19
19345,256,武汉,线下,Female,20-24,Weekday,短裤,1,77.0,1,1,19
19346,46,武汉,线下,Female,30-34,Weekend,当季新品,5,302.0,5,5,59
19347,248,杭州,线下,Female,30-34,Weekend,短裤,1,78.0,1,1,19
19348,496,上海,线下,Female,35-39,Weekday,T恤,1,79.0,1,1,49
19349,520,杭州,线下,Male,>=60,Weekday,短裤,1,40.0,1,1,19
19350,575,杭州,线下,Male,25-29,Weekend,T恤,1,79.0,1,1,49
19351,802,西安,线下,Male,25-29,Weekday,袜子,1,79.0,1,1,9
19352,831,杭州,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
19353,229,深圳,线下,Female,25-29,Weekend,牛仔裤,2,348.0,2,2,69
19354,280,深圳,线下,Male,45-49,Weekend,T恤,1,39.0,1,1,49
19355,248,杭州,线下,Male,20-24,Weekend,运动,2,72.0,2,2,49
19356,605,成都,线下,Female,30-34,Weekday,短裤,2,138.0,2,2,19
19357,168,武汉,线下,Female,25-29,Weekend,牛仔裤,1,199.0,1,1,69
19358,148,深圳,线下,Male,>=60,Weekday,T恤,1,99.0,1,1,49
19359,336,西安,线下,Female,35-39,Weekday,T恤,1,79.0,1,1,49
19360,758,杭州,线下,Female,20-24,Weekday,毛衣,1,149.0,1,1,99
19361,737,深圳,线下,Female,30-34,Weekday,T恤,2,118.0,2,2,49
19362,32,武汉,线上,Male,35-39,Weekday,T恤,1,79.0,1,1,49
19363,207,上海,线上,Female,35-39,Weekday,T恤,4,316.0,4,4,49
19364,519,杭州,线下,Female,35-39,Weekend,T恤,1,99.0,1,1,49
19365,208,重庆,线下,Male,35-39,Weekend,T恤,1,79.0,1,1,49
19366,325,上海,线下,Female,30-34,Weekday,T恤,2,78.0,2,2,49
19367,255,杭州,线下,Female,30-34,Weekday,T恤,2,198.0,2,2,49
19368,182,广州,线上,Female,40-44,Weekend,袜子,1,39.0,1,1,9
19369,207,上海,线上,Male,20-24,Weekday,短裤,2,72.0,2,2,19
19370,21,北京,线下,Male,30-34,Weekday,当季新品,1,79.0,1,1,59
19371,21,北京,线下,Female,45-49,Weekday,T恤,1,99.0,1,1,49
19372,207,上海,线上,Female,35-39,Weekday,当季新品,2,136.0,2,2,59
19373,496,上海,线下,Female,55-59,Weekend,T恤,1,79.0,1,1,49
19374,520,杭州,线下,Male,20-24,Weekend,T恤,1,79.0,1,1,49
19375,479,深圳,线下,Male,30-34,Weekend,牛仔裤,1,149.0,1,1,69
19376,182,广州,线上,Unkown,Unkown,Weekday,T恤,1,39.0,1,1,49
19377,658,深圳,线下,Unkown,Unkown,Weekday,T恤,1,79.0,1,1,49
19378,449,武汉,线下,Female,40-44,Weekend,T恤,2,178.0,2,2,49
19379,255,杭州,线下,Female,30-34,Weekday,T恤,3,137.0,3,3,49
19380,70,深圳,线下,Male,25-29,Weekend,当季新品,1,298.0,1,2,59
19381,360,成都,线下,Male,25-29,Weekday,短裤,2,99.0,2,3,19
19382,360,成都,线下,Female,30-34,Weekend,运动,1,66.0,1,2,49
19383,52,武汉,线上,Male,25-29,Weekend,当季新品,1,56.0,1,1,59
19384,480,重庆,线下,Male,35-39,Weekend,运动,1,33.0,1,1,49
19385,649,杭州,线下,Female,40-44,Weekday,T恤,1,79.0,1,1,49
19386,52,武汉,线上,Female,20-24,Weekday,T恤,2,237.0,2,3,49
19387,229,深圳,线下,Female,20-24,Weekend,T恤,1,39.0,1,1,49
19388,658,深圳,线下,Female,30-34,Weekend,T恤,3,396.0,3,4,49
19389,575,杭州,线下,Male,>=60,Weekday,当季新品,1,79.0,1,1,59
19390,20,深圳,线下,Male,>=60,Weekend,T恤,1,79.0,1,1,49
19391,32,武汉,线上,Male,25-29,Weekday,T恤,2,198.0,2,2,49
19392,91,武汉,线上,Female,20-24,Weekend,T恤,1,149.0,1,1,49
19393,255,杭州,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
19394,21,北京,线下,Male,30-34,Weekend,配件,1,498.0,1,2,29
19395,611,深圳,线下,Female,25-29,Weekend,配件,7,730.0,7,8,29
19396,255,杭州,线下,Male,35-39,Weekend,T恤,2,158.0,2,2,49
19397,312,杭州,线下,Male,45-49,Weekday,短裤,1,40.0,1,1,19
19398,68,重庆,线上,Male,25-29,Weekday,短裤,2,72.0,2,2,19
19399,208,重庆,线下,Female,20-24,Weekday,T恤,1,59.0,1,1,49
19400,335,上海,线下,Female,20-24,Weekday,配件,4,394.0,5,6,29
19401,479,深圳,线下,Female,25-29,Weekday,T恤,1,79.0,1,1,49
19402,280,深圳,线下,Male,30-34,Weekend,T恤,1,79.0,1,1,49
19403,616,成都,线下,Male,25-29,Weekend,短裤,1,40.0,1,1,19
19404,479,深圳,线下,Female,30-34,Weekday,配件,1,96.0,1,1,29
19405,312,杭州,线下,Female,30-34,Weekday,T恤,1,55.53,1,1,49
19406,168,武汉,线下,Male,30-34,Weekend,T恤,1,99.0,1,1,49
19407,616,成都,线下,Female,35-39,Weekend,裙子,1,79.0,1,1,59
19408,437,重庆,线下,Male,30-34,Weekend,T恤,1,79.0,1,1,49
19409,207,上海,线上,Male,>=60,Weekday,当季新品,1,58.0,1,1,59
19410,135,上海,线下,Female,40-44,Weekend,牛仔裤,1,39.0,1,1,69
19411,137,西安,线上,Female,30-34,Weekend,配件,6,493.0,6,7,29
19412,430,成都,线下,Female,30-34,Weekday,T恤,5,413.0,5,5,49
19413,32,武汉,线上,Female,<20,Weekday,T恤,1,79.0,1,1,49
19414,255,杭州,线下,Female,25-29,Weekend,T恤,2,118.0,2,2,49
19415,479,深圳,线下,Male,25-29,Weekend,短裤,5,230.0,5,6,19
19416,46,武汉,线下,Female,35-39,Weekday,T恤,1,99.0,1,1,49
19417,98,成都,线下,Male,35-39,Weekday,牛仔裤,1,59.0,1,1,69
19418,437,重庆,线下,Female,35-39,Weekday,T恤,2,137.0,2,2,49
19419,98,成都,线下,Female,35-39,Weekend,牛仔裤,1,79.0,1,1,69
19420,312,杭州,线下,Female,25-29,Weekend,T恤,1,59.0,1,1,49
19421,148,深圳,线下,Male,55-59,Weekend,T恤,1,79.0,1,1,49
19422,325,上海,线下,Female,25-29,Weekend,配件,1,99.0,1,1,29
19423,616,成都,线下,Male,<20,Weekend,短裤,1,33.0,1,1,19
19424,146,杭州,线下,Female,35-39,Weekday,T恤,1,79.0,1,1,49
19425,229,深圳,线下,Male,>=60,Weekend,T恤,1,99.0,1,1,49
19426,437,重庆,线下,Female,35-39,Weekend,T恤,1,79.0,1,1,49
19427,369,广州,线下,Male,30-34,Weekend,T恤,1,99.0,1,1,49
19428,737,深圳,线下,Female,25-29,Weekend,T恤,1,99.0,1,1,49
19429,280,深圳,线下,Male,25-29,Weekend,T恤,1,99.0,1,1,49
19430,737,深圳,线下,Female,35-39,Weekday,牛仔裤,1,59.0,1,1,69
19431,248,杭州,线下,Female,35-39,Weekend,裙子,1,97.0,1,1,59
19432,280,深圳,线下,Male,>=60,Weekend,T恤,1,79.0,1,1,49
19433,420,广州,线上,Male,25-29,Weekday,短裤,5,389.0,5,10,19
19434,52,武汉,线上,Female,20-24,Weekend,T恤,3,256.0,3,4,49
19435,375,广州,线上,Male,35-39,Weekday,T恤,2,178.0,2,2,49
19436,245,杭州,线下,Female,20-24,Weekend,运动,1,19.0,1,1,49
19437,831,杭州,线下,Male,20-24,Weekend,短裤,1,40.0,1,1,19
19438,142,上海,线下,Male,>=60,Weekday,牛仔裤,1,118.0,1,2,69
19439,229,深圳,线下,Male,40-44,Weekday,T恤,1,118.0,1,2,49
19440,148,深圳,线下,Male,25-29,Weekday,配件,1,149.0,1,1,29
19441,605,成都,线下,Male,>=60,Weekday,T恤,1,79.0,1,1,49
19442,50,武汉,线上,Female,20-24,Weekend,T恤,2,158.0,2,2,49
19443,229,深圳,线下,Female,30-34,Weekend,T恤,1,59.0,1,1,49
19444,758,杭州,线下,Female,<20,Weekend,裙子,1,149.0,1,1,59
19445,420,广州,线上,Female,>=60,Weekday,T恤,1,99.0,1,1,49
19446,429,西安,线下,Male,25-29,Weekend,配件,2,198.0,2,2,29
19447,758,杭州,线下,Female,45-49,Weekend,T恤,1,59.0,1,1,49
19448,616,成都,线下,Male,25-29,Weekend,短裤,1,39.0,1,1,19
19449,336,西安,线下,Female,45-49,Weekday,运动,1,149.0,1,1,49
19450,315,武汉,线下,Female,45-49,Weekend,运动,1,99.0,1,1,49
19451,91,武汉,线上,Female,25-29,Weekday,T恤,3,277.0,3,3,49
19452,437,重庆,线下,Male,35-39,Weekend,牛仔裤,1,39.0,1,1,69
19453,280,深圳,线下,Male,35-39,Weekend,T恤,1,99.0,1,1,49
19454,70,深圳,线下,Female,35-39,Weekday,配件,1,79.0,1,1,29
19455,616,成都,线下,Female,25-29,Weekday,T恤,3,297.0,3,3,49
19456,245,杭州,线下,Female,40-44,Weekend,T恤,1,79.0,1,1,49
19457,70,深圳,线下,Male,30-34,Weekday,T恤,2,198.0,2,2,49
19458,335,上海,线下,Female,20-24,Weekday,T恤,2,398.0,2,2,49
19459,669,重庆,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
19460,255,杭州,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
19461,135,上海,线下,Female,40-44,Weekday,袜子,1,49.0,1,1,9
19462,360,成都,线下,Female,25-29,Weekday,T恤,1,198.0,1,2,49
19463,738,深圳,线下,Male,40-44,Weekday,运动,1,39.0,1,1,49
19464,50,武汉,线上,Male,30-34,Weekend,当季新品,4,246.0,4,4,59
19465,519,杭州,线下,Male,<20,Weekend,T恤,1,99.0,1,1,49
19466,325,上海,线下,Female,25-29,Weekend,配件,2,198.0,2,2,29
19467,648,西安,线下,Male,20-24,Weekday,袜子,1,27.0,1,1,9
19468,168,武汉,线下,Male,30-34,Weekend,T恤,1,79.0,1,1,49
19469,142,上海,线下,Female,45-49,Weekday,短裤,1,33.0,1,1,19
19470,360,成都,线下,Female,35-39,Weekday,T恤,2,356.0,2,4,49
19471,207,上海,线上,Male,20-24,Weekend,T恤,1,59.0,1,1,49
19472,429,西安,线下,Female,35-39,Weekend,T恤,2,138.0,2,2,49
19473,375,广州,线上,Male,25-29,Weekend,T恤,1,79.0,1,1,49
19474,575,杭州,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
19475,737,深圳,线下,Male,25-29,Weekend,T恤,1,79.0,1,1,49
19476,146,杭州,线下,Female,35-39,Weekend,裙子,4,394.0,4,4,59
19477,449,武汉,线下,Male,>=60,Weekday,T恤,1,59.0,1,1,49
19478,245,杭州,线下,Female,30-34,Weekend,袜子,1,38.0,1,2,9
19479,229,深圳,线下,Female,55-59,Weekday,T恤,1,144.0,1,1,49
19480,336,西安,线下,Female,25-29,Weekday,T恤,2,138.0,2,2,49
19481,146,杭州,线下,Female,30-34,Weekday,牛仔裤,1,78.0,1,2,69
19482,648,西安,线下,Female,45-49,Weekend,T恤,2,198.0,2,2,49
19483,325,上海,线下,Male,35-39,Weekend,T恤,1,99.0,1,1,49
19484,648,西安,线下,Female,25-29,Weekday,运动,3,117.0,3,3,49
19485,315,武汉,线下,Female,20-24,Weekday,T恤,1,99.0,1,1,49
19486,336,西安,线下,Male,>=60,Weekday,T恤,1,0.0,1,1,49
19487,20,深圳,线下,Female,40-44,Weekday,T恤,3,117.0,3,3,49
19488,375,广州,线上,Male,30-34,Weekday,袜子,2,52.0,2,2,9
19489,52,武汉,线上,Female,35-39,Weekend,运动,1,39.0,1,1,49
19490,325,上海,线下,Female,55-59,Weekday,T恤,1,58.0,1,1,49
19491,420,广州,线上,Female,30-34,Weekday,牛仔裤,2,78.0,2,2,69
19492,255,杭州,线下,Female,40-44,Weekend,T恤,1,99.0,1,1,49
19493,229,深圳,线下,Unkown,Unkown,Weekend,配件,1,149.0,1,1,29
19494,737,深圳,线下,Female,25-29,Weekday,T恤,3,213.67,3,3,49
19495,649,杭州,线下,Female,20-24,Weekend,袜子,1,118.0,1,6,9
19496,229,深圳,线下,Female,55-59,Weekday,牛仔裤,1,39.0,1,1,69
19497,182,广州,线上,Female,35-39,Weekday,T恤,2,158.0,2,2,49
19498,137,西安,线上,Female,20-24,Weekend,当季新品,1,37.0,1,1,59
19499,229,深圳,线下,Male,40-44,Weekend,配件,1,79.0,1,1,29
19500,19,南京,线下,Female,30-34,Weekday,T恤,1,99.0,1,1,49
19501,759,重庆,线下,Female,25-29,Weekday,T恤,1,96.15,1,1,49
19502,738,深圳,线下,Female,25-29,Weekday,T恤,4,444.42,4,4,49
19503,519,杭州,线下,Female,50-54,Weekday,T恤,1,79.0,1,1,49
19504,182,广州,线上,Female,40-44,Weekday,当季新品,2,298.0,2,2,59
19505,759,重庆,线下,Male,>=60,Weekday,短裤,1,40.0,1,1,19
19506,420,广州,线上,Female,>=60,Weekday,T恤,1,99.0,1,1,49
19507,52,武汉,线上,Female,30-34,Weekday,T恤,1,97.0,1,1,49
19508,231,广州,线下,Male,35-39,Weekend,毛衣,1,199.0,1,1,99
19509,802,西安,线下,Male,>=60,Weekday,配件,1,199.0,1,1,29
19510,480,重庆,线下,Male,<20,Weekday,短裤,1,39.0,1,1,19
19511,46,武汉,线下,Female,25-29,Weekend,运动,1,99.0,1,1,49
19512,137,西安,线上,Female,35-39,Weekday,T恤,3,136.0,3,3,49
19513,611,深圳,线下,Female,40-44,Weekday,T恤,2,138.0,2,2,49
19514,738,深圳,线下,Male,30-34,Weekend,T恤,1,99.0,1,1,49
19515,738,深圳,线下,Female,25-29,Weekday,袜子,1,27.0,1,1,9
19516,335,上海,线下,Female,40-44,Weekend,短裤,2,72.0,2,2,19
19517,280,深圳,线下,Female,20-24,Weekday,当季新品,1,158.0,1,2,59
19518,146,杭州,线下,Female,30-34,Weekend,T恤,2,138.0,2,2,49
19519,98,成都,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
19520,70,深圳,线下,Female,20-24,Weekday,T恤,1,99.0,1,1,49
19521,325,上海,线下,Male,25-29,Weekend,短裤,1,40.0,1,1,19
19522,449,武汉,线下,Male,35-39,Weekday,配件,1,79.0,1,1,29
19523,479,深圳,线下,Male,>=60,Weekday,T恤,1,99.0,1,1,49
19524,605,成都,线下,Female,25-29,Weekday,T恤,1,99.0,1,1,49
19525,135,上海,线下,Female,25-29,Weekend,T恤,1,99.0,1,1,49
19526,658,深圳,线下,Female,30-34,Weekend,配件,8,786.0,8,10,29
19527,98,成都,线下,Female,35-39,Weekday,T恤,2,293.15,3,3,49
19528,28,武汉,线上,Female,20-24,Weekday,T恤,1,99.0,1,1,49
19529,375,广州,线上,Female,25-29,Weekday,T恤,3,297.0,3,3,49
19530,142,上海,线下,Female,30-34,Weekend,当季新品,2,158.0,2,2,59
19531,369,广州,线下,Female,30-34,Weekday,牛仔裤,1,29.0,1,1,69
19532,91,武汉,线上,Female,30-34,Weekday,牛仔裤,1,59.0,1,1,69
19533,52,武汉,线上,Male,20-24,Weekend,当季新品,1,79.0,1,1,59
19534,21,北京,线下,Male,20-24,Weekend,配件,4,491.0,5,5,29
19535,32,武汉,线上,Male,25-29,Weekday,毛衣,7,1593.0,7,7,99
19536,20,深圳,线下,Female,25-29,Weekend,毛衣,1,149.0,1,1,99
19537,442,西安,线下,Male,30-34,Weekend,T恤,1,59.0,1,1,49
19538,802,西安,线下,Female,20-24,Weekday,配件,1,79.0,1,1,29
19539,375,广州,线上,Male,35-39,Weekday,T恤,1,99.0,1,1,49
19540,738,深圳,线下,Female,55-59,Weekday,毛衣,2,398.0,2,2,99
19541,148,深圳,线下,Female,>=60,Weekend,牛仔裤,1,149.0,1,1,69
19542,315,武汉,线下,Female,35-39,Weekend,T恤,3,177.0,3,3,49
19543,137,西安,线上,Male,25-29,Weekend,运动,2,68.4,2,2,49
19544,480,重庆,线下,Male,20-24,Weekend,T恤,1,79.0,1,1,49
19545,420,广州,线上,Male,25-29,Weekend,T恤,1,79.0,1,1,49
19546,420,广州,线上,Female,35-39,Weekday,袜子,1,19.0,1,1,9
19547,449,武汉,线下,Female,20-24,Weekend,短裤,1,40.0,1,1,19
19548,245,杭州,线下,Female,35-39,Weekday,T恤,1,79.0,1,1,49
19549,325,上海,线下,Female,30-34,Weekend,T恤,2,247.0,2,2,49
19550,480,重庆,线下,Female,30-34,Weekday,T恤,1,79.0,1,1,49
19551,648,西安,线下,Male,25-29,Weekday,配件,4,376.0,4,4,29
19552,280,深圳,线下,Male,>=60,Weekday,T恤,1,99.0,1,1,49
19553,248,杭州,线下,Female,30-34,Weekday,配件,10,1165.0,11,15,29
19554,28,武汉,线上,Male,30-34,Weekend,T恤,1,158.0,2,2,49
19555,255,杭州,线下,Male,>=60,Weekend,运动,1,79.0,1,1,49
19556,323,武汉,线下,Female,25-29,Weekday,T恤,1,59.0,1,1,49
19557,496,上海,线下,Male,20-24,Weekday,配件,1,198.0,1,2,29
19558,91,武汉,线上,Female,30-34,Weekend,T恤,3,336.0,3,4,49
19559,19,南京,线下,Female,35-39,Weekend,T恤,3,174.0,3,3,49
19560,658,深圳,线下,Male,35-39,Weekday,运动,1,39.0,1,1,49
19561,46,武汉,线下,Female,25-29,Weekend,T恤,1,79.0,1,1,49
19562,20,深圳,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
19563,658,深圳,线下,Male,45-49,Weekday,T恤,1,99.0,1,1,49
19564,369,广州,线下,Male,50-54,Weekend,配件,1,199.0,1,1,29
19565,738,深圳,线下,Female,20-24,Weekday,配件,2,531.0,3,4,29
19566,46,武汉,线下,Female,35-39,Weekday,T恤,1,99.0,1,1,49
19567,519,杭州,线下,Female,45-49,Weekend,短裤,1,33.0,1,1,19
19568,46,武汉,线下,Male,20-24,Weekend,T恤,2,198.0,2,2,49
19569,429,西安,线下,Male,20-24,Weekend,T恤,1,59.0,1,1,49
19570,796,深圳,线下,Female,35-39,Weekend,牛仔裤,2,78.0,2,2,69
19571,70,深圳,线下,Female,20-24,Weekday,T恤,2,178.0,2,2,49
19572,336,西安,线下,Female,50-54,Weekday,牛仔裤,1,149.0,1,1,69
19573,21,北京,线下,Female,20-24,Weekday,T恤,1,39.0,1,1,49
19574,796,深圳,线下,Female,35-39,Weekday,牛仔裤,1,59.0,1,1,69
19575,245,杭州,线下,Female,55-59,Weekend,毛衣,1,199.0,1,1,99
19576,146,杭州,线下,Male,30-34,Weekday,毛衣,1,199.0,1,1,99
19577,669,重庆,线下,Female,35-39,Weekday,当季新品,1,55.0,1,1,59
19578,496,上海,线下,Male,<20,Weekday,袜子,1,20.0,1,1,9
19579,325,上海,线下,Female,30-34,Weekday,T恤,1,99.0,1,1,49
19580,91,武汉,线上,Female,20-24,Weekday,T恤,1,79.0,1,1,49
19581,256,武汉,线下,Male,40-44,Weekend,短裤,1,39.0,1,1,19
19582,369,广州,线下,Female,30-34,Weekday,当季新品,2,112.0,2,2,59
19583,46,武汉,线下,Male,25-29,Weekday,T恤,1,99.0,1,1,49
19584,137,西安,线上,Female,30-34,Weekday,T恤,2,178.0,2,2,49
19585,52,武汉,线上,Male,35-39,Weekday,T恤,1,79.0,1,1,49
19586,21,北京,线下,Male,35-39,Weekday,T恤,1,59.0,1,1,49
19587,802,西安,线下,Male,30-34,Weekend,当季新品,1,79.0,1,1,59
19588,312,杭州,线下,Female,25-29,Weekday,T恤,3,237.0,3,3,49
19589,658,深圳,线下,Female,35-39,Weekday,T恤,1,79.0,1,1,49
19590,21,北京,线下,Female,20-24,Weekday,T恤,1,79.0,1,1,49
19591,135,上海,线下,Female,30-34,Weekend,T恤,1,79.0,1,1,49
19592,611,深圳,线下,Male,35-39,Weekend,牛仔裤,1,199.0,1,1,69
19593,32,武汉,线上,Male,20-24,Weekend,T恤,1,99.0,1,1,49
19594,70,深圳,线下,Male,35-39,Weekday,配件,1,79.0,1,1,29
19595,256,武汉,线下,Female,35-39,Weekend,T恤,1,59.0,1,1,49
19596,437,重庆,线下,Female,30-34,Weekend,当季新品,1,59.0,1,1,59
19597,46,武汉,线下,Male,>=60,Weekend,T恤,1,99.0,1,1,49
19598,738,深圳,线下,Female,25-29,Weekend,袜子,2,64.0,2,3,9
19599,616,成都,线下,Female,40-44,Weekday,T恤,1,78.0,1,1,49
